Year,Song,Artist,query_idx,official,topic,channel_artist_same,keywords,video_title,video_channel,video_url
2019,The Sky (original – One Day),Brown Eyed Girls,0,True,False,False,True,van morrison - brown eyed girl (official audio),van morrison,https://www.youtube.com/watch?v=UfmkgQRmmeE
2019,Dear Love (Dear My Spring),Im Hyunsik,2,False,False,False,True,hyunsik (of btob) (임현식) - 'dear love' lyrics color coded (han/rom/eng),hansa creative,https://www.youtube.com/watch?v=RpjCGC39WRI
2019,Swimming Pool,Red Velvet,0,False,False,False,True,red velvet (레드벨벳) - 'swimming pool' (color coded lyrics eng/rom/kan歌詞),hangeci,https://www.youtube.com/watch?v=pZ7pTVG9jQQ
2019,Narcissus,SF9 (에스에프나인),2,False,False,True,True,heartbeat (하필),sf9,https://www.youtube.com/watch?v=aCDi7pi8x8s
2019,Enough (예뻐지지 마),SF9 (에스에프나인),3,False,False,False,True,sf9 - enough (예뻐지지 마) (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=yEPiLBlcOfk
2019,문득 (Suddenly),Son Dongwoon,3,False,True,False,True,today's weather (우리 날씨 맑음 (today's weather)),son dong woon - topic,https://www.youtube.com/watch?v=B6MyhzHHVWg
2019,Fun!,프로미스나인(fromis_9),4,False,False,False,True,fromis_9 (프로미스나인) – 'fun!' lyrics [han|rom|eng color coded] 가사,luhvn,https://www.youtube.com/watch?v=hN_qqHtxzuo
2019,Play Hard (화끈하게),SF9 (에스에프나인),2,False,False,False,True,sf9 (에스에프나인) - play hard (화끈하게) lyrics [color coded-han/rom/eng],myraclexx,https://www.youtube.com/watch?v=Ur0B7xzDHb0
2019,Fall in Love,SF9 (에스에프나인),2,False,False,False,True,sf9 (에스에프나인) - fall in love (color coded han|rom|eng lyrics) 가사,fizy hyosonn,https://www.youtube.com/watch?v=fJlck_ply6Q
2019,Heartbeat (하필),SF9 (에스에프나인),1,False,False,False,True,sf9 (에스에프나인) - heartbeat (하필) lyrics [color coded-han/rom/eng],myraclexx,https://www.youtube.com/watch?v=GjK8xdESp9Y
2019,Echo,SF9 (에스에프나인),0,False,False,False,True,sf9 (에스에프나인) - echo lyrics [color coded-han/rom/eng],myraclexx,https://www.youtube.com/watch?v=J5mgVwHq7_Q
2019,Sappy,Red Velvet,2,False,False,False,True,red velvet (레드벨벳) — sappy (kan|rom|eng color coded lyrics by redxheart),redxheart,https://www.youtube.com/watch?v=OOXmduldV3Q
2019,LP,Red Velvet,1,False,False,False,True,red velvet (레드벨벳) - ‘lp’ lyrics [han|rom|eng color coded] 가사,luhvn,https://www.youtube.com/watch?v=V_-hopU-I4M
2019,Jelly,Red Velvet,1,False,False,False,True,red velvet 'irene & seulgi' - 'jelly' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=tG1RK2dLczY
2019,The Beat Goes On (무중력),SF9 (에스에프나인),0,False,False,False,True,sf9 (에스에프나인) - the beat goes on (무중력) lyrics [color coded-han/rom/eng],myraclexx,https://www.youtube.com/watch?v=AMtoW__h1Jg
2019,Sayonara,Red Velvet,0,False,False,False,True,red velvet (レッドベルベッド) 'sayonara' - color coded lyrics (kan/rom/eng),ᅲ.ᅲexxplicittae,https://www.youtube.com/watch?v=-tNbd2eTZxA
2019,Milkshake,Red Velvet,3,False,False,False,True,red velvet (레드벨벳) - milkshake (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=RLMzYDIHdVs
2019,Umpah Umpah,Red Velvet,7,False,False,False,True,red velvet (레드벨벳) - umpah umpah (음파음파) (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=KZOIrNcj0eo
2019,Any Song (아무노래),지코(Zico),3,True,False,False,True,지코 (zico) - 아무노래 (official audio),koz entertainment,https://www.youtube.com/watch?v=xq15gV2OZzs
2019,Somebody New,Super Junior,2,False,False,False,True,super junior (슈퍼주니어) – somebody new (color coded lyrics) [han/rom/eng],hyukshi,https://www.youtube.com/watch?v=i89K9YSYiGc
2019,Carpool,Red Velvet,1,False,False,False,True,red velvet - carpool (레드벨벳 - 카풀) [color coded lyrics/han/rom/eng/가사],lemoring,https://www.youtube.com/watch?v=Kfjal7yVs2U
2019,La Rouge,Red Velvet,0,False,False,False,True,red velvet 레드벨벳   - la rouge 라루즈 (han/rom/eng) color coded lyrics/가사,mihuan jolin,https://www.youtube.com/watch?v=MOVypOVKLCA
2019,Highway to Heaven,NCT 127,7,False,False,False,True,nct 127 (엔시티 127)- highway to heaven [han|rom|eng|가사 color coded lyrics],jungshook,https://www.youtube.com/watch?v=peViZeqPScs
2019,Heads Up,Super Junior,2,False,False,False,True,super junior 슈퍼주니어 'heads up' color coded lyrics [han/rom/eng],heesung biased,https://www.youtube.com/watch?v=Di9d_UEcV4k
2019,Forever Young,Son Dongwoon,6,False,False,False,True,dujun + yoseop + dongwoon from (beast/비스트) - '星になって (to become a star)' eng & rom color coded lyrics,justb2stlythings,https://www.youtube.com/watch?v=Z4uEKItl8jk
2019,Skydive,Super Junior,1,False,False,False,True,super junior 슈퍼주니어 'skydive' color coded lyrics [han/rom/eng],heesung biased,https://www.youtube.com/watch?v=mJ1a2BIZs5U
2019,Superhuman,NCT 127,2,False,False,False,True,nct 127 (엔시티127) - superhuman (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=spwgYpJwk7c
2019,나만을 위한 노래 (A Song For Me),Son Dongwoon,3,False,True,False,True,natasha (natasha),son dong woon - topic,https://www.youtube.com/watch?v=vHfbo5gFYiQ
2019,Baby You Are,EXO,1,False,False,False,True,exo (엑소) - baby you are (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=DBp_Il3S0rg
2019,Don’t run away,골든차일드,1,False,False,False,True,golden child 골든차일드 : don't run away 도망가지마 [han/rom/eng] lyrics,eunnyii,https://www.youtube.com/watch?v=ib4bLv0NESM
2019,Spring Again,골든차일드,5,False,False,False,True,golden child (골든차일드) - 'spring again' color coded lyrics [han/rom/eng],it's taegangster,https://www.youtube.com/watch?v=SHAKke5ArBU
2019,Go Together,골든차일드,4,False,False,False,True,"golden child (골든차일드 재현 지범 보민) ""go together"" (놓지 않기로 해) (color coded lyrics han/rom/eng 가사""",meow,https://www.youtube.com/watch?v=cK9ksrk-O5c
2019,Ya Ya Ya,EXO,1,False,False,False,True,exo (엑소) - 'ya ya ya' lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=oQYJXr2YCmA
2019,With Love (Haebaragi cover),강승윤,7,False,False,False,True,kang seungyoon (강승윤) - with love (사랑으로) [color coded lyrics eng/rom/han],yg highlights,https://www.youtube.com/watch?v=fZGsTFoxTKI
2019,Love Is The Way,Red Velvet,1,False,False,False,True,red velvet - love is the way (레드벨벳 - love is the way) [color coded lyrics/han/rom/eng/가사],lemoring,https://www.youtube.com/watch?v=eGjoPYs2jfQ
2019,Want It?,ITZY,3,False,False,False,True,itzy (있지) - 'want it?' [color coded lyrics/han/rom/eng/가사] (see captions),dynal,https://www.youtube.com/watch?v=IDKaLSoA9ow
2019,WANNABE,골든차일드,4,False,False,False,True,golden child (골든차일드) - wannabe (color coded lyrics/eng/rom/han/가사),hangeci,https://www.youtube.com/watch?v=GtUljuskPPU
2019,Jumpin’,Red Velvet,1,False,False,False,True,red velvet - jumpin' (레드벨벳 - jumpin') [color coded lyrics/han/rom/eng/가사],lemoring,https://www.youtube.com/watch?v=FU-Pl_4tEyY
2019,COMPASS,골든차일드,1,False,False,False,True,golden child (골든차일드) - compass (나침반) lyrics [han/rom/eng],bongbeomtaek,https://www.youtube.com/watch?v=I4ughOdLPqM
2019,Ladies Night,Red Velvet,1,False,False,False,True,red velvet - ladies night (레드벨벳 - ladies night) [color coded lyrics/han/rom/eng/가사],lemoring,https://www.youtube.com/watch?v=lKUv2-8puno
2019,No Matter What (feat. 홍주찬),골든차일드,1,False,False,False,True,golden child (골든차일드) - 'no matter what (jangjun&tag feat. joochan)' lyrics (color coded_han_rom_eng),jyimina pj,https://www.youtube.com/watch?v=AW6cRkiBtMI
2019,달라 달라,ITZY,2,False,False,False,True,"itzy (있지) ""dalla dalla(달라달라)"" (color coded lyrics eng/rom/han/가사)",jaeguchi,https://www.youtube.com/watch?v=uzt5RZKi3iI
2019,Lately,골든차일드,7,False,False,False,True,golden child (골든차일드) lately lyrics (가사) [han/rom/eng color coded],kytgasa,https://www.youtube.com/watch?v=bgG_1PEHug8
2019,Fantasia,골든차일드,1,False,False,False,True,golden child (골든차일드) - 'fantasia (y solo)' lyrics (color coded_han_rom_eng),jyimina pj,https://www.youtube.com/watch?v=bCpB6MqMZxs
2019,Life Is So Beautiful,SF9 (에스에프나인),1,False,False,False,True,sf9 (에스에프나인) - life is so beautiful lyrics [color coded-han/rom/eng],myraclexx,https://www.youtube.com/watch?v=cIdb76ffcAc
2019,Sunny Side Up!,Red Velvet,2,False,False,False,True,red velvet (레드벨벳) - ‘sunny side up!’ lyrics [han|rom|eng color coded] 가사,luhvn,https://www.youtube.com/watch?v=lNAhwAv_0JY
2019,Bing Bing,Red Velvet,1,False,False,False,True,bing bing (친구가 아냐) - red velvet (레드벨벳) [han/rom/eng color coded lyrics],zuki,https://www.youtube.com/watch?v=-tsRGx1Kqfw
2019,Icy,ITZY,3,False,False,False,True,"itzy (있지) ""icy"" (color coded lyrics eng/rom/han/가사)",jaeguchi,https://www.youtube.com/watch?v=WAHuBH8WFVY
2019,Zimzalabim,Red Velvet,4,False,False,False,True,red velvet (레드벨벳) - zimzalabim (짐살라빔) (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=Yl0eAgGTOU0
2019,My Error,BVNDIT,1,False,False,False,True,bvndit (밴디트) – my error (연애의 온도) lyrics (color coded han/rom/eng),lovelyeonwoo,https://www.youtube.com/watch?v=5zlo7dxvBxA
2019,Dumb,BVNDIT,2,False,False,False,True,bvndit (밴디트) – dumb lyrics (color coded han/rom/eng),lovelyeonwoo,https://www.youtube.com/watch?v=Vd6alMcFbcM
2019,Groove,EXO,1,False,False,False,True,exo (엑소) - groove (color coded lyrics han/rom/eng/가사),black bunny,https://www.youtube.com/watch?v=sdZMrjQM7Cg
2019,Day After Day,EXO,1,False,False,False,True,exo (엑소) - 'day after day' (오늘도) lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=k8AK2O92Kro
2019,BIM BAM BUM (빔밤붐),로켓펀치 (Rocket Punch),7,False,False,False,True,rocket punch(로켓펀치) _ 'bim bam bum(빔밤붐)' easy lyrics,darkness,https://www.youtube.com/watch?v=a0Jc2Uq3hbY
2019,Butterfly Effect,EXO,1,False,False,False,True,exo (엑소) - butterfly effect (color coded lyrics han/rom/eng/가사),black bunny,https://www.youtube.com/watch?v=UWdPqV11nGw
2019,Maze of Memories (Chronosaurus),Stray Kids,1,False,False,False,True,stray kids - maze of memories (잠깐의 고요) (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=WHDH0iCxr2k
2019,Astronaut,Stray Kids,4,False,False,False,True,"stray kids ""astronaut"" (color coded lyrics eng/rom/han/가사)",jaeguchi,https://www.youtube.com/watch?v=n9VA_NEE9Hk
2019,Be Ambitious,BVNDIT,0,False,False,True,True,be ambitious!,bvndit_official,https://www.youtube.com/watch?v=v9BO-DViaoM
2019,Victory Song (승전가),Stray Kids,2,False,False,False,True,stray kids - victory song (승전가) (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=P-lwrAifV_Y
2019,Hocus Pocus,BVNDIT,4,False,False,False,True,"bvndit (밴디트) - ""hocus pocus"" color coded lyrics (eng/rom/han)",my love winky,https://www.youtube.com/watch?v=RhID_ph1sHA
2019,Levanter (바람),Stray Kids,1,False,False,False,True,"stray kids ""levanter (바람)"" (color coded lyrics eng/rom/han/가사)",jaeguchi,https://www.youtube.com/watch?v=QKjHvM8U-Pw
2019,Non Stop,EXO,9,True,False,False,True,nct 127 엔시티 127 【neo zone: the final round】 'nonstop' (official audio),nct 127,https://www.youtube.com/watch?v=fQWh4jWoFHM
2019,드라마틱 (Dramatic),BVNDIT,2,False,False,False,True,bvndit (밴디트) – dramatic (드라마틱) lyrics (color coded han/rom/eng),lovelyeonwoo,https://www.youtube.com/watch?v=GGAk1KgzJQ0
2019,Obsession,EXO,3,False,False,False,True,exo (엑소) - obsession (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=a5YN-X4vP_k
2019,Jekyll,EXO,1,False,False,False,True,exo jekyll lyrics (엑소 지킬 가사) [color coded lyrics/han/rom/eng],lemoring,https://www.youtube.com/watch?v=5CphrtMuVQU
2019,Trouble,EXO,1,False,False,False,True,exo trouble lyrics (엑소 trouble 가사) [color coded lyrics/han/rom/eng],lemoring,https://www.youtube.com/watch?v=Z6XTXGxoPfg
2019,Miroh,Stray Kids,2,False,False,False,True,stray kids - miroh (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=abqMe7Oo_4M
2019,아낙네 (Fiancé),Mino,2,False,False,False,True,mino(송민호) - 아낙네 (fiancé) (color coded lyrics eng/rom/han/가사),이슈라이프,https://www.youtube.com/watch?v=CTYDtE5Yf5s
2019,Nobody (with Blue.D),Mino,4,False,False,False,True,blue.d - nobody (feat. mino of winner) (color coded lyrics eng/rom/han),murmast,https://www.youtube.com/watch?v=7odMdP00mQ8
2019,Call Anytime (with Jinu),Mino,4,False,False,False,True,jinu - 'call anytime (또또또) feat. mino' lyrics (han | rom | eng),rxiko,https://www.youtube.com/watch?v=805NKLLIWCw
2019,Promise (with P.O),Mino,0,False,False,False,True,p.o (피오) (feat. mino of winner) - ‘promise' lyrics [han|rom|eng color coded] 가사,luhvn,https://www.youtube.com/watch?v=2dlDuBTXZB0
2019,Double Knot,Stray Kids,4,False,False,False,True,"stray kids ""double knot"" (color coded lyrics eng/rom/han/가사)",jaeguchi,https://www.youtube.com/watch?v=o_Skd2Lw6xI
2019,PINK PUNCH,로켓펀치 (Rocket Punch),7,False,False,False,True,rocket punch (로켓펀치) – the the lyrics (color coded han/rom/eng),lovelyeonwoo,https://www.youtube.com/watch?v=OeuJ34zVEE0
2019,Magic Dream (My Strange Hero OST),April,5,False,False,False,True,[indo sub] april – magic dream (my strange hero ost) lyrics,korea indolirik,https://www.youtube.com/watch?v=ommyXzN-n4U
2019,Fly High Project 2 ‘Rooftop’,N.Flying (엔플라잉),1,False,False,False,True,엔플라잉 (n.flying) - 옥탑방 (rooftop) [가사/lyrics],웅키,https://www.youtube.com/watch?v=3EYBohAXPeE
2019,Mr. Blue,여자친구,1,False,False,False,True,gfriend - mr. blue (여자친구 - mr. blue) [color coded lyrics/han/rom/eng/가사],lemoring,https://www.youtube.com/watch?v=ngWmKsIODS8
2019,Side Effects (부작용),Stray Kids,2,False,False,False,True,stray kids - side effects (부작용) (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=dAomLEpcSnc
2019,TMT,Stray Kids,1,False,False,False,True,"stray kids ""tmt"" (skz2020) colorcodedlyrics [han-rom-eng]",lindth stael,https://www.youtube.com/watch?v=x8bb34fkrAs
2019,옥탑방 (Rooftop),N.Flying (엔플라잉),1,False,False,False,True,n.flying (엔플라잉) - rooftop (옥탑방) lyrics [color coded-han/rom/eng],myraclexx,https://www.youtube.com/watch?v=3jzBzplq_GI
2019,Smile,여자친구,1,False,False,False,True,gfriend (여자친구) – smile (좋은 말 할 때) lyrics (color coded han/rom/eng),lovelyeonwoo,https://www.youtube.com/watch?v=P7d_ulehjcw
2019,친구 (THANK U),ATEEZ (에이티즈),4,False,False,False,True,ateez (에이티즈) - 'thank u (친구)' lyrics (color coded_han_rom_eng),jyimina pj,https://www.youtube.com/watch?v=cfRudDyc5UI
2019,I Like You (네가 좋아) (Dear My Room OST),April,0,False,False,False,True,april [에이프릴] - 네가 좋아 [i like you] 가사/lyrics [han|rom|eng] eun joo's room ost / 은주의 방 ost part 1,alphasubs,https://www.youtube.com/watch?v=m2gvc3D-S-8
2019,Over The Rainbow,Rainbow,4,False,False,True,True,catch the rainbow,ritchie blackmore's rainbow,https://www.youtube.com/watch?v=V5QukAC-jqE
2019,Winter Bear,V,1,False,False,False,True,bts v - winter bear (color coded lyrics eng),jaeguchi,https://www.youtube.com/watch?v=a8QIcpjbRqw
2019,또또또 (Call Anytime) (feat. Mino),김진우,6,False,False,False,True,jinu (winner) - call anytime (또또또) (feat. mino) lyrics 가사,i'm bim,https://www.youtube.com/watch?v=gQtYh-JUdcE
2019,Satellite,LOONA,0,False,False,False,True,loona - satellite (위성) lyrics [color coded han/rom/eng] (looπδ/이달의 소녀),cosmic looπδ,https://www.youtube.com/watch?v=3x1es9c84o0
2019,Home,BTS,3,False,False,False,True,bts (방탄소년단) - home (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=v2AT7oSGZbQ
2019,Scenery,V,6,False,False,False,True,v 'scenery' lyrics [color coded han_rom_eng] | shadowbyyoongi,shadowbyyoongi,https://www.youtube.com/watch?v=phM4YyU9IJc
2019,Butterfly,LOONA,2,False,False,False,True,loona - butterfly lyrics [color coded han/rom/eng] (looπδ/이달의 소녀),cosmic looπδ,https://www.youtube.com/watch?v=KOCU5DZhNyI
2019,Curiosity,LOONA,7,False,False,False,True,loona - curiosity (line distribution + lyrics color coded) patreon requested,random_k,https://www.youtube.com/watch?v=qqkTdjf4v9g
2019,Bomb Bomb,KARD,8,False,False,False,True,kard (카드) – bomb bomb (밤밤) (han|rom|eng) color coded lyrics/한국어 가사,iwee,https://www.youtube.com/watch?v=SSiEREIK_p4
2019,Boxer,Stray Kids,3,False,False,False,True,stray kids - boxer (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=ba2TFPer_ck
2019,Dumb Litty,KARD,2,False,False,False,True,kard - dumb litty (카드 - dumb litty) [color coded lyrics/han/rom/eng/가사],lemoring,https://www.youtube.com/watch?v=acBFkRkpUYM
2019,Mikrokosmos,BTS,1,False,False,False,True,bts (방탄소년단) - mikrokosmos (소우주) (color coded lyrics eng/rom/han/가사),jaeguchi,https://www.youtube.com/watch?v=LXOJk2PFKgY
2019,Boy With Luv (Feat. Halsey),BTS,1,True,False,False,True,bts (방탄소년단) - 작은 것들을 위한 시 (boy with luv) feat. halsey (official audio),nightly,https://www.youtube.com/watch?v=3J7rt7bkDCY
2019,Make It Right,BTS,7,True,False,False,True,bts (방탄소년단) - make it right (official audio),nightly,https://www.youtube.com/watch?v=_P9QgYytfac
2019,Mixtape #4,Stray Kids,8,False,False,False,True,[skz2021] stray kids  - 'broken compass' (고장난 나침반) (ot8) lyrics [color coded_han_rom_eng],zaty farhani,https://www.youtube.com/watch?v=IlNgyKPvatk
