Year,Song,Artist,query_idx,channel_artist_same,video_title,video_channel,video_url
2002,Don't forget,S.E.S.,1,False,big ses - don't forget me (official audio),big ses,https://www.youtube.com/watch?v=ru71Ec-sh3s
2002,편지,S.E.S.,0,False,s.e.s - 편지 (the letter),lefty,https://www.youtube.com/watch?v=0kwH4yGvXgY
2002,잊지 못해,S.E.S.,0,True,잊지 못해,s.e.s. - topic,https://www.youtube.com/watch?v=Uw1h4w_MrbY
2002,the meaning of peace,BoA,0,False,boa - the meaning of peace,zeroforce14,https://www.youtube.com/watch?v=jmXv5YDfFqA
2002,Happy,Fin.K.L,0,False,happy (happy),핑클 - topic,https://www.youtube.com/watch?v=K4txr1-Z1EQ
2002,익숙치 않아서,RAIN,0,True,익숙치 않아서,rain's official channel,https://www.youtube.com/watch?v=DRZokJK0L8k
2002,왜,RAIN,1,False,rain why don’t we (feat. chung ha) lyrics (비 청하 why don’t we 가사) [color coded lyrics/han/rom/eng],lemoring,https://www.youtube.com/watch?v=VEZUtG-NjJE
2002,내일이 찾아오면,문희준,0,False,문희준 moon hee jun  내일이 찾아오면,hankook nore,https://www.youtube.com/watch?v=tw3N8-msr8Q
2002,사랑? 사랑!,g.o.d,0,False,love? love! 사랑? 사랑! - g.o.d 지오디,son,https://www.youtube.com/watch?v=JLaNB0JRSMk
2002,奇蹟,BoA,0,False,boa - 奇蹟 pv hd,nuiizm tv !,https://www.youtube.com/watch?v=WuPyP_uS9eQ
2002,보내는 글,강타,2,False,[vietsub] kangta - sending letter (강타 - 보내는 글),polaris912007,https://www.youtube.com/watch?v=sUHdw_zSwUA
2002,편지,g.o.d,0,False,letter g.o.d pyunji 편지,son,https://www.youtube.com/watch?v=HlJeXmfbTJ8
2002,Tragic,BoA,0,True,tragic,boa,https://www.youtube.com/watch?v=d5BElAijbJY
2002,나,RAIN,0,True,나,rain's official channel,https://www.youtube.com/watch?v=QelZ8V7NdmQ
2002,0%,g.o.d,0,False,god (지오디) - 0% lyrics [color coded han/rom/eng],ksector lyrics,https://www.youtube.com/watch?v=NUzoWzG6MgU
2002,너와난 하난거야,Swi.T,0,False,스위티(swi.t)너와 난 하난거야 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=i5zfvIiZpwo
2002,Bell,Fin.K.L,0,False,bell (bell),핑클 - topic,https://www.youtube.com/watch?v=XvOqSz2KXFQ
2002,VALENTI,BoA,1,False,valenti / boa,avex,https://www.youtube.com/watch?v=nZ8BRcSjsBo
2002,Good Bye,Fin.K.L,0,False,good bye (good bye),핑클 - topic,https://www.youtube.com/watch?v=DKXcyBSCGM4
2002,Coffee Love,S#arp,1,False,[official audio] 샵(s#arp) - 내 입술 따뜻한 커피처럼(life the coffee warming up my lips),riak official,https://www.youtube.com/watch?v=EXN33p3XbKo
2002,Interlude,휘성,0,False,interlude,wheesung - topic,https://www.youtube.com/watch?v=Ex4fXG145GM
2002,Requiem,S.E.S.,0,False,s.e.s - requiem,lefty,https://www.youtube.com/watch?v=St_n_z-QU8E
2002,Incomplete,휘성,0,False,휘성 incomplete (가사 첨부),hankook nore,https://www.youtube.com/watch?v=HhDOIOVTun0
2002,Intro,휘성,3,False,노래가좋아  intro -  20190316 휘성 with 오케스트라 - 광주,★wheethme★,https://www.youtube.com/watch?v=bRXVn25N5tI
2002,Snow White,BoA,0,True,snow white,boa,https://www.youtube.com/watch?v=GO3oy-gG_SE
2002,Red Angel,S.E.S.,0,True,red angel,s.e.s. - topic,https://www.youtube.com/watch?v=Zp63mZl2jMo
2002,눈치 없는 눈물,g.o.d,0,True,눈치 없는 눈물,g.o.d - topic,https://www.youtube.com/watch?v=nisoYpw_Bvc
2002,사랑이란건... (Love Theme 1),문희준,0,False,사랑이란 건,jh유키,https://www.youtube.com/watch?v=3mwUv9E383o
2002,사랑이란 건 (Love Theme 1),문희준,0,False,사랑이란 건,jh유키,https://www.youtube.com/watch?v=3mwUv9E383o
2002,True East Side,G.O.D,0,False,true east side (studio album),god - topic,https://www.youtube.com/watch?v=7q9fNIi-87Y
2002,Feel The Night,휘성,0,False,feel the night,wheesung - topic,https://www.youtube.com/watch?v=AuhjqLz4ook
2002,노을 (Autumn),강타,2,False,이별 후에는 one snowing day,kangta,https://www.youtube.com/watch?v=lqdWENEL20I
2002,나 변했나봐,Swi.T,0,False,스위티(swi.t)  나 변했나봐 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=ET9rWuL62HI
2002,내게로,S.E.S.,0,False,s.e.s - 내게로 (to me),lefty,https://www.youtube.com/watch?v=nVLMnlx3SNM
2002,Fortune (For 春),Fin.K.L,0,False,[k-pop] fin.k.l(핑클) - fortune (for 春),kajamiss,https://www.youtube.com/watch?v=co8chFC--I8
2002,나도 남편이 있었으면 좋겠다,S.E.S.,0,True,나도 남편이 있었으면 좋겠다,s.e.s. - topic,https://www.youtube.com/watch?v=BXNsukHnO1A
2002,기도,S.E.S.,0,False,s.e.s - 기도 (prayer),lefty,https://www.youtube.com/watch?v=Mwu7Z9gONs4
2002,몇년이 지나도 (Longing For You),문희준,0,False,몇년이 지나도 longing for you,moon hee jun - topic,https://www.youtube.com/watch?v=VLW2MtjpfF8
2002,Wishful Thinking,Swi.T,0,False,스위티(swi.t) wishful thinking (가사 첨부),hankook nore,https://www.youtube.com/watch?v=S2d-rnT5gK4
2002,Share Your Heart (with me),BoA,0,True,share your heart (with me),boa,https://www.youtube.com/watch?v=23Kr5ocKGu8
2002,Jewel Song,BoA,1,False,boa - jewel song,happydays711,https://www.youtube.com/watch?v=eEub-CvLGlI
2002,편지,G.O.D,0,False,letter g.o.d pyunji 편지,son,https://www.youtube.com/watch?v=HlJeXmfbTJ8
2002,Shy Love,BoA,0,True,shy love,boa,https://www.youtube.com/watch?v=SsQ0-McL7-I
2002,전할 수 없는 이야기,휘성,0,False,휘성 전할 수 없는 이야기 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=zncmgxxeRTs
2002,후애 (後愛),휘성,0,False,휘성 후애(後愛)  (가사 첨부),hankook nore,https://www.youtube.com/watch?v=A8HTGgF_5H0
2002,눈물이 마른뒤 (Love Theme 2),문희준,0,False,눈물이 마른 뒤 love themeⅱ,moon hee jun - topic,https://www.youtube.com/watch?v=IOtbUMaNsV0
2002,눈물이 마른 뒤 (Love Theme 2),문희준,0,False,눈물이 마른 뒤 love themeⅱ,moon hee jun - topic,https://www.youtube.com/watch?v=IOtbUMaNsV0
2002,몇 년이 지나도 (Longing For You),문희준,0,False,몇 년이 지나도 longing for you,moon hee jun - topic,https://www.youtube.com/watch?v=QeuDu6U9nFQ
2002,On and On,Swi.T,0,False,스위티(swi.t) on and on (가사 첨부),hankook nore,https://www.youtube.com/watch?v=wldnFnLeTmM
2002,YMCA 야구단,JINUSEAN,1,False,yg family - ymca 야구단 (ymca yagoodan),aznpos531,https://www.youtube.com/watch?v=GIY1pYAdGUY
2002,멋쟁이 신사,JINUSEAN,0,False,멋쟁이 신사 - 지누션x이찬혁 [더 시즌즈-악뮤의 오날오밤] | kbs 230922 방송,kbs kpop,https://www.youtube.com/watch?v=KuTN5vYTOQA
2002,걸어선 안되는 전화,G.O.D,0,False,지오디(god) 걸어선 안되는 전화 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=ZcmjMQnUoBY
2002,그대 날 떠난후로,G.O.D,0,False,g.o.d. vol. 2 track 05: 그대 날 떠난 후로,theshoolafriendly,https://www.youtube.com/watch?v=ichVD5p920A
2002,"Light, Camera, Action",YG Family,1,False,"양현석 - 07 lights, camera, action",neo jack swing,https://www.youtube.com/watch?v=apHxrUxmea0
2002,비밀 (My own secret),SHINHWA,0,False,shinhwa (신화) - 비밀 (my own secret),kuiskaava,https://www.youtube.com/watch?v=wOr6Qo1j0as
2002,기회를 줘,G.O.D,0,False,지오디(god)  기회를 줘 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=ThIE-UoeqZE
2002,눈치 없는 눈물,G.O.D,0,True,눈치 없는 눈물,g.o.d - topic,https://www.youtube.com/watch?v=nisoYpw_Bvc
2002,The Best,강타,0,False,the best,kangta,https://www.youtube.com/watch?v=6SXBxaMuUnE
2002,Happy Happy,강타,0,False,kangta - happy happy,zeroforce14,https://www.youtube.com/watch?v=AtopvI_ILCA
2002,I Pray 4 U,SHINHWA,1,False,shinhwa (신화) - i pray 4 u,kuiskaava,https://www.youtube.com/watch?v=Vi3Maz56rxY
2002,Magic Eye,휘성,0,False,휘성 magic eye (가사 첨부),hankook nore,https://www.youtube.com/watch?v=a7w6d5lV89k
2002,Silver Bell,강타,5,False,wedding x-mas (wedding christmas),h.o.t. - topic,https://www.youtube.com/watch?v=0Ka-vqZrXZo
2002,So for Your Love,Fin.K.L,0,False,so for your love (so for your love),핑클 - topic,https://www.youtube.com/watch?v=kcvk_HgYzNI
2002,In Your Love,SHINHWA,0,False,shinhwa (신화) - 너 사랑안에 (in your love) [color coded lyrics han/rom/eng],ksector lyrics,https://www.youtube.com/watch?v=8tOKCyAWZ-0
2002,Nobody Believes (feat. Teddy),YG Family,0,False,how to imitate g dragon by yg fam,yge is really rich,https://www.youtube.com/watch?v=TRyTuT6cLKo
2002,We Are YG Family,YG Family,0,False,"yg family - we are yg family, yg패밀리 - 우리는 yg패밀리, music camp 19990904",mbckpop,https://www.youtube.com/watch?v=E-ZDM643iQ8
2002,With 4 U (미안해... 고마워),다나,0,False,미안해... 고마워 with 4 u (sung by dana),smtown - topic,https://www.youtube.com/watch?v=cX0WS7po_zg
2002,한번 단 한번,SE7EN,1,True,한번 단 한번 (once),officialse7en,https://www.youtube.com/watch?v=q0QtN3-rlRs
2002,Pain‐Love,BoA,0,True,pain-love,boa,https://www.youtube.com/watch?v=PbwfzdFWYSw
2002,Blue...,강타,0,False,blue… (sung by kangta),smtown - topic,https://www.youtube.com/watch?v=ijoQ4tE7rmQ
2002,2032 In CUBA,강타,0,False,2032 in cuba,kangta,https://www.youtube.com/watch?v=3OvXN9uCwMA
2002,Someone to Feel,S.E.S.,0,False,ses - just a feeling,kcv,https://www.youtube.com/watch?v=8XrnhhmTN9E
2002,아낌없이 주는 나무 (Generous),문희준,0,False,"음악캠프 - moon hee-jun - generous, 문희준 - 아낌없이 주는 나무, music camp 20020831",mbckpop,https://www.youtube.com/watch?v=z0aGq0D2LX8
2002,What's Love,RAIN,0,True,love is,rain's official channel,https://www.youtube.com/watch?v=Hom1MmmXkww
2002,Propose,강타,1,False,kangta (강타) - propose [color coded lyrics han/rom/eng],ksector lyrics,https://www.youtube.com/watch?v=YSAY9Fnld4M
2002,그대안의 나,Fin.K.L,0,False,핑클 그대안의 나 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=YPz_GwBUG3Y
2002,Nastified,박지윤,0,True,nastified (feat. willa ford),박지윤  parkjiyoon official,https://www.youtube.com/watch?v=CYM2zIjoF_I
2002,True Love,박지윤,0,False,true love,krzy07,https://www.youtube.com/watch?v=d-IhfHD63EU
2002,떠나,휘성,0,False,휘성 떠나 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=Gpa6p-IHQ4c
2002,아직도..,휘성,0,False,아직도,wheesung - topic,https://www.youtube.com/watch?v=-YvszCDJpRw
2002,happiness,BoA,0,False,boa - happiness,zeroforce14,https://www.youtube.com/watch?v=6oUu_imoWoI
2002,Snow Baby,김동완,0,False,snow baby,smtown - topic,https://www.youtube.com/watch?v=djYX-2f7cGs
2002,눈 (Winter),강타,1,False,겨울 last winter - 나의 이야기 하나,kangta,https://www.youtube.com/watch?v=8SK92tMM5Xs
2002,Steal Away,박지윤,0,False,steal away by park ji-yoon,plesiosaurlover84,https://www.youtube.com/watch?v=6AVRswBvNNw
2002,사랑은 기억보다 (Memories),강타,1,False,[역대1위곡] 강타(kangta) - 사랑은 기억보다(memories),omega,https://www.youtube.com/watch?v=x3vaVPj3Z88
2002,U,S.E.S.,2,False,s.e.s - u,lefty,https://www.youtube.com/watch?v=bHw5R6Dk-oI
2002,상록수 (Pine Tree),강타,0,False,상록수 pine tree,kangta,https://www.youtube.com/watch?v=Ybj4NMoI5R0
2002,The Courage,S.E.S.,0,False,s.e.s - 용기 (courage),lefty,https://www.youtube.com/watch?v=WHTVTiHT5uk
2002,그대 날 떠난후로,g.o.d,0,False,g.o.d. vol. 2 track 05: 그대 날 떠난 후로,theshoolafriendly,https://www.youtube.com/watch?v=ichVD5p920A
2002,기회를 줘,g.o.d,0,False,지오디(god)  기회를 줘 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=ThIE-UoeqZE
2002,0%,G.O.D,0,False,god (지오디) - 0% lyrics [color coded han/rom/eng],ksector lyrics,https://www.youtube.com/watch?v=NUzoWzG6MgU
2002,79,SHINHWA,0,False,shinhwa (신화) - 79,kuiskaava,https://www.youtube.com/watch?v=ZrR6anp6ptE
2002,To My Friend,ShinVi,0,False,shinvi - to my friend,minilove1004,https://www.youtube.com/watch?v=BAlT7tOj6_s
2002,사랑? 사랑!,G.O.D,0,False,love? love! 사랑? 사랑! - g.o.d 지오디,son,https://www.youtube.com/watch?v=JLaNB0JRSMk
2002,사랑이야기,G.O.D,0,False,g.o.d love story 지오디 사랑이야기,son,https://www.youtube.com/watch?v=o95ibVMVkgE
2002,Long-life Journey,S.E.S.,0,False,"s.e.s. - 달리기 (long-life journey) (off shot movie) (161231 2016 s.e.s. concert remember, the day)",seaeye video,https://www.youtube.com/watch?v=eqMDdx0YQnc
2002,你走吧,박지윤,0,False,박지윤(ji yoon park) - 『1999年09月11日「음캠」【안무소개+가버려】』,memory distant,https://www.youtube.com/watch?v=y4p6Cyeosx8
2002,...후에 (Later),SHINHWA,0,False,shinhwa (신화) - ...후에 (later),kuiskaava,https://www.youtube.com/watch?v=tBdawp6vdWw
2002,True East Side,g.o.d,0,False,true east side (studio album),god - topic,https://www.youtube.com/watch?v=7q9fNIi-87Y
2002,악몽 (惡夢),휘성,0,False,악몽 (nightmare),wheesung - topic,https://www.youtube.com/watch?v=-E4Az3EqltY
2002,Emotion,박지윤,0,False,박지윤 - emotion (가제 : faraway),music mook  [뮤직무크],https://www.youtube.com/watch?v=h4HbZ0Sx_Ko
2002,Violet...That's Meaning,ShinVi,0,False,shinvi - violet... that's meaning,existenceofenigmas,https://www.youtube.com/watch?v=V26xlqGxz1o
2002,Feelings Deep Inside (마음은 전해진다),BoA,0,True,마음은 전해진다 feelings deep inside,boa,https://www.youtube.com/watch?v=KqucTl-sJes
2002,I Will,S.E.S.,0,False,s.e.s - i will...,lefty,https://www.youtube.com/watch?v=gf3MEJ5cUF8
2002,Flower,강타,0,False,flower,kangta,https://www.youtube.com/watch?v=weRVM7YdN_M
2002,걸어선 안되는 전화,g.o.d,0,False,지오디(god) 걸어선 안되는 전화 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=ZcmjMQnUoBY
2002,flower,BoA,0,False,boa  - flower,zeroforce14,https://www.youtube.com/watch?v=wJBqfeLHYwk
2002,Summer Vacation,SMTOWN,1,False,smtown summer vacation,n0b0dy135,https://www.youtube.com/watch?v=KYLkMYfZLIM
2002,햇살 (Spring),강타,3,False,강타(kangta) 《가슴에 남아》 [ 타임캡슐 2007년 / 제 3회 현인가요제 ],뮤직월드 music world,https://www.youtube.com/watch?v=EDaFbHK6aaw
2002,拍攝音樂雜誌封面,박지윤,2,False,【撩星聞】拍攝花絮流出！大s：曾充滿恐懼的家庭因他改變  具俊曄小動作看出每秒都珍惜她,中天娛樂頻道,https://www.youtube.com/watch?v=I-KiqBj0bXo
2002,5집을 내며,G.O.D,0,False,지오디(god) 5집을 내며 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=pTpFbtpzvHU
2002,그냥 사랑하면 되는데,박지윤,0,True,그냥 사랑하면 되는데 (feat. rain),박지윤  parkjiyoon official,https://www.youtube.com/watch?v=t7Jycmexvb8
2002,나쁜 이별,S#arp,0,False,샵(s#arp) 나쁜이별 (가사 첨부),all nore,https://www.youtube.com/watch?v=BFGREKoTz0Q
2002,유혹 (4 Play),S#arp,0,False,샵(s#arp) 유혹4 play (가사 첨부),all nore,https://www.youtube.com/watch?v=-eM2I7_YKIo
2002,Irv (사랑해요...),문희준,0,False,문희준   irv 사랑해요    ),kke yu,https://www.youtube.com/watch?v=sZGzfYA-QKA
2002,그랬죠,S#arp,0,False,샵(s#arp) 그랬죠 (가사 첨부),all nore,https://www.youtube.com/watch?v=NS7SctrPV_0
2002,Baby Baby,RAIN,0,True,baby baby,rain's official channel,https://www.youtube.com/watch?v=On_ULPVnaIE
2002,Dans les Dunes,S,0,True,dans les dunes,s - topic,https://www.youtube.com/watch?v=1Vy7e2ByWVQ
2002,Azalea,BoA,0,True,azalea,boa,https://www.youtube.com/watch?v=Us57v-qQiwg
2002,Lost in Love,SHINHWA,0,False,shinhwa (신화) - lost in love,kuiskaava,https://www.youtube.com/watch?v=WP0XswthyX0
2002,My Boy,BoA,0,False,my boy (sung by boa),smtown - topic,https://www.youtube.com/watch?v=5nMgx37HFGA
2002,싫어요,S#arp,0,False,샵(s#arp) 싫어요 (가사 첨부),all nore,https://www.youtube.com/watch?v=KgQ1D4-RZAo
2002,Missing U,SHINHWA,0,False,shinhwa (신화) - missing u,kuiskaava,https://www.youtube.com/watch?v=sMuzVpyLzNo
2002,어느날...,S#arp,0,False,샵(s#arp) 어느날 (가사 첨부),all nore,https://www.youtube.com/watch?v=kaT-B_Iaogc
2002,我的愛人,박지윤,0,False,박지윤(park ji yoon) - 남편에게 (dear my husband) (나의 위험한 아내 ost) my dangerous wife ost part 3,kdrama full ost,https://www.youtube.com/watch?v=nNi0yNULs_A
2002,One More Time,Fin.K.L,0,False,one more time (one more time),핑클 - topic,https://www.youtube.com/watch?v=oY3ag4AaenY
2002,拍攝時尚雜誌封面,박지윤,0,False,11.18【孔刘/孔侑sk 签名会内场】看上去心情很好,in news,https://www.youtube.com/watch?v=wHzv2fqjRhk
2002,Show Me Love,YG Family,0,True,show me love,yg family - topic,https://www.youtube.com/watch?v=RVirK3BoEa4
2002,The Devil's Act (feat. Perry),YG Family,0,True,우리는 yg family,yg family - topic,https://www.youtube.com/watch?v=32JA7A2y-x4
2002,Last Zone,SHINHWA,0,False,shinhwa (신화) - last zone,kuiskaava,https://www.youtube.com/watch?v=W40pQey8lJU
2002,Throw Them Hands Up,YG Family,1,False,throw them hands up,jinusean - topic,https://www.youtube.com/watch?v=zesUcD5XaHc
2002,이번만큼은,SHINHWA,1,False,이번만큼은,na ma,https://www.youtube.com/watch?v=xE6eb-Scv7Q
2002,변신,S#arp,0,False,샵(s#arp) 변신 (가사 첨부),all nore,https://www.youtube.com/watch?v=fz9iz_mTcTM
2002,중독 (Deep Sorrow),SHINHWA,0,False,shinhwa (신화) - 중독 (deep sorrow) [color coded lyrics han/rom/eng],ksector lyrics,https://www.youtube.com/watch?v=MLLBJblxtXc
2002,MUR MUR,은지원,0,False,"음악캠프 - eun ji-won - murmur, 은지원 - 머머, music camp 20010428",mbckpop,https://www.youtube.com/watch?v=EaaDZ7C5QgU
2002,Finale,문희준,1,False,moonheejun(문희준) dancing with the stars - paso-doble (110805),완두콩,https://www.youtube.com/watch?v=6rcEHbRW2nk
2002,Endless Love,SHINHWA,0,False,신화(shinhwa) - endless love (2016),유니나,https://www.youtube.com/watch?v=tdshYPbVUng
2002,Every Heart,BoA,7,False,inuyasha ending 4,inuyasha anime,https://www.youtube.com/watch?v=4toVuz4TyrI
2002,Comeback To My Life,SHINHWA,0,False,shinhwa (신화) - come back to my life,kuiskaava,https://www.youtube.com/watch?v=UzCP_N2T8xY
2002,Fly High,SHINHWA,0,False,shinhwa (신화) - fly high [color coded lyrics han/rom/eng],ksector lyrics,https://www.youtube.com/watch?v=XDRgJbmkzfg
2002,MEDIA,문희준,1,False,media,moon hee jun - topic,https://www.youtube.com/watch?v=v9od7rKKs2k
2002,Dejavu,REN,2,False,[focused] nu' est's ren - dejavu[music bank / 2018.07.06],kbs world tv,https://www.youtube.com/watch?v=k9T94Kjn1RU
2002,PRISM,REN,0,False,[vnsharing][sm19413295] ryuusen prism [dasoku x ren],thao le,https://www.youtube.com/watch?v=AiC9iWw6VpU
2002,My Life Is...And My Way,문희준,0,False,my life is... and my way,moon hee jun - topic,https://www.youtube.com/watch?v=_s3tAnvYdes
2002,My Life Is..And My Way,문희준,0,False,my life is... and my way,moon hee jun - topic,https://www.youtube.com/watch?v=_s3tAnvYdes
2002,바다 (Summer),강타,2,False,sm town - summer vacation (2002),airina blessenda,https://www.youtube.com/watch?v=T2Q6XBjzwaU
2002,그대와 영원히,문희준,1,False,"불후의명곡 - 김정훈&베스티 유지, ´그대와 영원히´.20161126",kbs kpop,https://www.youtube.com/watch?v=MTVIeTicg2o
2002,나의 고물 Radio (My Old Radio),문희준,0,False,나의 고물 radio my old radio,moon hee jun - topic,https://www.youtube.com/watch?v=h9rlbug-AEI
2002,Intro,ShinVi,0,False,「senran kagura: shinovi master tokyo youma-hen」 opening 「scarlet master」 《 waifu2x | 4k 》,kekkan seihin,https://www.youtube.com/watch?v=Cutu0xaFMy8
2002,Honesty,SHINHWA,1,False,shinhwa (신화) - honesty,kuiskaava,https://www.youtube.com/watch?v=Z1vftKJv-j4
2002,Just in Time,ShinVi,0,False,shinvi - just time,existenceofenigmas,https://www.youtube.com/watch?v=3KMTmH3fwoM
2002,Summer in Love,ShinVi,0,False,summer in love (sung by shinvi),smtown - topic,https://www.youtube.com/watch?v=XuVGstXjiec
2002,Princess in the Castle,ShinVi,0,False,shinvi - princess in the castle,mercury.elvis.moomoo,https://www.youtube.com/watch?v=mXeK_SXfdlM
2002,Starry Night,ShinVi,0,False,"shinvi ""starry night"" (2002)",drew b,https://www.youtube.com/watch?v=-Te-pHHwS8A
2002,Heejun With H.I.T I,문희준,3,False,"음악캠프 - moon hee-jun - i, 문희준 - 아이, music camp 20021026",mbckpop,https://www.youtube.com/watch?v=hLz6vlCdEFk
2002,고양이 Step,ShinVi,1,False,shinvi - cat step,existenceofenigmas,https://www.youtube.com/watch?v=ZqpoD2QKK-w
2002,슬픈 선물,ShinVi,0,False,신혜옥 - 슬픈 선물,斗榮,https://www.youtube.com/watch?v=d8Uj6DbBgI8
2002,月光之歌,박지윤,1,False,sky blue colored dream (music bank),lunchdudbox,https://www.youtube.com/watch?v=6kK5F15hkcg
2002,Darling,ShinVi,0,False,shinvi darling,戴旭军,https://www.youtube.com/watch?v=ASPXL1hal6I
2002,I (Human Individual Cloning),문희준,0,False,i (human individual cloning),moon hee jun - topic,https://www.youtube.com/watch?v=nLQmIEersWk
2002,천상휴가,ShinVi,0,False,07. 천상휴가 (heavenly vacation),shooddenly,https://www.youtube.com/watch?v=DCVoQPC9Qlo
2002,아쉬움으로,ShinVi,0,False,04. 아쉬움으로 (regret),shooddenly,https://www.youtube.com/watch?v=1ZTlQLyflDU
2002,Happy Dream,ShinVi,3,False,shinvi 日韩,darkuz04,https://www.youtube.com/watch?v=TVjfgSm2EaQ
2002,真情,박지윤,6,False,[소중한 사랑] 박지윤-드럼레슨악보연주-정학균,균쌤의 드럼놀이터(드럼악보전문),https://www.youtube.com/watch?v=amjNu4tTw_w
2002,Intro,문희준,0,False,문희준(moon hee jun) - intro x 평온의 노을 x alone [뮤직플러스] | kbs 20011013 방송,again 가요톱10 : kbs kpop classic,https://www.youtube.com/watch?v=XgihwFBDvRE
2002,상자속의 그댄 (Falling Into You),문희준,1,False,[moon hee jun] git it up ......beijing fanmeeting 20110709,hsysolo,https://www.youtube.com/watch?v=F9z8m1xf9e0
2002,天鵝,박지윤,1,False,park ji yoon - white swan    박지윤 - 백조  (missing you dvd's set) (eng sub),kissofdragon08,https://www.youtube.com/watch?v=MK53YHBkQWY
2002,Sweet Love,Masta Wu,0,False,masta wu - sweet love,busta bust,https://www.youtube.com/watch?v=xCBR_81R4tQ
2002,幻想,박지윤,0,False,"[hot] park ji-yoon - phantom, 박지윤 - 환상, yesterday 20140322",mbckpop,https://www.youtube.com/watch?v=4bTMbLVcWis
2002,我已陷入愛裡,박지윤,0,False,我已陷入愛裡,smoothmoon28,https://www.youtube.com/watch?v=TLS_6EQRhNY
2002,사랑을 버리기까지,박지윤,0,True,사랑을 버리기까지,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=_SoV_R2OU58
2002,成人禮,박지윤,0,False,[방송원본] 박지윤 - 성인식(coming of age ceremony) by 플레이버튼,901k,https://www.youtube.com/watch?v=L0dTg4-snmY
2002,안돼요 돼요,박지윤,0,True,안돼요 돼요,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=2oF6hzrk1L0
2002,이렇게 또,g.o.d,0,False,g.o.d. vol. 5 (letter) track 01: 이렇게 또,theshoolafriendly,https://www.youtube.com/watch?v=F48Oz9I7p4I
2002,여자가 남자를 떠날때,박지윤,0,False,박지윤(3집) - 여자가 남자를 떠날때(1999 08 초판cd),jay masta,https://www.youtube.com/watch?v=zeTxyrWSG9M
2002,요즘,g.o.d,0,True,요즘,g.o.d - topic,https://www.youtube.com/watch?v=krY2rWJ2lLk
2002,돌아온 사랑,박지윤,0,True,돌아온 사랑,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=Xvba-fFyhIk
2002,내 사랑,S#arp,5,False,[official audio] 샵(s#arp) - 내 입술 따뜻한 커피처럼(life the coffee warming up my lips),riak official,https://www.youtube.com/watch?v=EXN33p3XbKo
2002,사랑이야기,g.o.d,0,False,g.o.d love story 지오디 사랑이야기,son,https://www.youtube.com/watch?v=o95ibVMVkgE
2002,우리,g.o.d,0,False,지오디(god) 우리 (가사 첨부),hankook nore,https://www.youtube.com/watch?v=vJPfRYa5o4Y
2002,날 기다려준 그대곁에,박지윤,0,True,날 기다려준 그대곁에 (feat. noel),박지윤  parkjiyoon official,https://www.youtube.com/watch?v=dVcYCHuppxs
2002,두 눈을 감고서,박지윤,0,True,두 눈을 감고서,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=vE1gKv_TBL0
2002,여름날의 추억,강타,0,False,여름날의 추억 (sung by kangta),smtown - topic,https://www.youtube.com/watch?v=Kw3joIMBNL4
2002,P.O.L (Power Of Love),BoA,0,True,p.o.l (power of love),boa,https://www.youtube.com/watch?v=LvcbH_kIfMA
2002,이별 후에는 (One Snowing Day),강타,0,False,이별 후에는 one snowing day,kangta,https://www.youtube.com/watch?v=lqdWENEL20I
2002,백조,박지윤,1,False,"음악캠프 - park ji-yoon - swan, 박지윤 - 백조, music camp 20020119",mbckpop,https://www.youtube.com/watch?v=_fRVFIk70pw
2002,dear my love..,BoA,4,False,boa / ’my dear' official audio,avex,https://www.youtube.com/watch?v=rBBMRIwHmMs
2002,빈자리,박지윤,1,False,park ji yoon(박지윤) - say it(고백해) (official audio),music&new 뮤직앤뉴,https://www.youtube.com/watch?v=qiemuWdkZLg
2002,와줘요,박지윤,0,True,와줘요,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=CxvbgLJ4lMs
2002,잊을래 잊을래,박지윤,0,True,잊을래 잊을래,박지윤  parkjiyoon official,https://www.youtube.com/watch?v=stwj2nP-Xys
2002,난 남자야,박지윤,1,False,박지윤 - 난 남자야,kclassic401,https://www.youtube.com/watch?v=PjRCbTLVmp8
2002,NO.1,BoA,1,False,boa (보아) - no.1  [han/rom/eng lyrics],y.s.y lyrics,https://www.youtube.com/watch?v=H5nmoErAOnU
2002,난 사랑에 빠졌죠,박지윤,0,False,박지윤 - 난 사랑에 빠졌죠,ham8618,https://www.youtube.com/watch?v=GRjzmxYuSo4
2002,Nobody But You,BoA,0,True,nobody but you,boa,https://www.youtube.com/watch?v=NkXDst3LZP8
2002,내 마음은... (I Still Believe),문희준,0,False,내 마음은... i still believe,moon hee jun - topic,https://www.youtube.com/watch?v=zCyNnZisnm8
