release_id,title,status,release_date,country,artists
5aa46205-a2d7-468c-b2c0-5b938a47aca3,Brown Eyed Girls BEST - Special Moments,Official,2014-08-08,KR,Brown Eyed Girls
5c39fcad-d555-4a51-8ea4-71d3783fd2e7,Sunny Blues: 1st Album Part. B,Official,2015,KR,Sunny Hill
617a92b6-66e0-40cf-9e89-dad6428e325d,来自星星的你 电视原声带,Official,2014-06,CN,Various Artists
6202b424-f630-41be-9144-d5ad408b42be,Modern Times,Official,2013-10-08,,IU
6223f90a-52d8-41e6-8983-c74098749e0f,바닐라 스카이 (Vanilla Sky),Official,2014-04-28,KR,아우라
6870809f-ea30-456f-b3fc-0596336655de,하이스쿨:러브온 OST Vol.5,Official,2014-09-26,KR,Crayon Pop
6911f593-0874-4d21-9fb7-6018f6810576,Sunny Blues Part.B,Official,2015-01-29,KR,Sunny Hill
70f365bf-799f-47f8-b4de-0cbe49b6bde9,NObody kNOws,Official,2014-05-15,,길미
71606c5a-ceea-47fa-a6f4-8120353d52fb,Hola Hola,Official,2017-07-19,KR,KARD
75818205-a440-4f6d-b137-8668e8cba0b3,[× ×],Official,2019-02-19,KR,이달의 소녀
78cfde47-ad77-400a-8bb9-423c76b05dec,24,Official,,,러비
7f511166-2d9d-4e52-a2ed-5dd034dff692,함부로 애틋하게 OST Part.5,Official,2016-07-15,KR,Hyolyn
7fa1014f-ee85-4af3-a15a-81977bc7d327,MOLAE MOLAE,Official,2016-08-18,XW,I.B.I
83c76cab-48b5-4d8f-b135-eee1e0b5ca7f,감격시대 : 투신의 탄생 OST Part 7,Official,2014-04-02,KR,김현중
86e2ac21-46b1-48e9-8533-54362bf89496,Wait A Minute,Official,2013-10-30,KR,백승화
8b5fc3a3-8c29-4027-b3df-a7d6db7c934a,새벽택시,Official,2013-07-25,KR,더블에이
8fce2faa-1856-424f-98b9-f503e2af81f3,연애의 조건 (Love Options),Official,2013-10-17,KR,BESTie
92776391-4af6-4a8c-9a5d-53b5cd53676e,PLAYGROUND,Official,2018-12,KR,오오오
955559e6-a549-4105-b134-8963271cf1c1,Satellite (인공위성),Official,2014-05-27,KR,톡식
957bae02-be0d-4e0c-9b6b-1258e9d09e13,7th Album Part. 2 Repeat & Slur,Official,2016-11-16,KR,바이브
97c672eb-6333-4892-896a-3ee7ceaec785,성인식,Official,2015-03-17,KR,기리보이
9d5112c5-db98-4025-9b6e-8d2fca3836cc,소원을 말해봐 OST Part.2,Official,2014-08-05,KR,이미쉘
9d7b2cde-fada-4af7-9926-a5035f921e08,Y,Official,2016-09-02,KR,"Kei, myunDo, BUMZU"
9ed33f8d-75f9-4164-945e-3c89ed183279,낮져밤이 (Body Party),Official,2014-03-28,KR,아우라
a026ee2f-383a-4fc2-b51c-b967de1904c0,Lip & Hip,Official,2017-12-08,KR,HyunA
a19ac19b-b50f-4d3f-b7a3-479ac753e50e,SHOW ME,Official,2016-06-20,KR,오투원
a5440d31-db26-479a-9506-219a176a7559,Mei Guan Xi (It's Ok),Official,2016-05-13,KR,개리
ae56d963-fb2b-4dbe-86c1-b5a99518fd32,Need a Break,Official,2018-08-09,US,Paul Kim
af3f15bb-6171-47ee-8200-8a921ac4b6e0,콩떡빙수 2014,Official,2014-06-05,KR,AKMU
b870371a-4e4a-46c3-973d-43110c646d93,주군의 태양 OST Part 7,Official,2013-09-17,KR,서인국
bc0b4023-2c2a-48d2-9a02-023b349eaa30,주군의 태양 OST Part.3,Official,2013-08-21,KR,Hyolyn
be12ccb0-8f8f-4046-977e-1a20d06d53bf,별에서 온 그대 OST Part 8,Official,2014-02-19,KR,김수현
be5af1aa-34f6-4257-a292-22ca5a0b4a16,제7집,Official,,XW,산울림
be6bf317-7113-4f5c-871d-7117246b99f1,The First Person,,2017,KR,정준영
c0d8c5d9-853c-45ba-860d-20b437862c98,날 위로하려거든,Official,2014-09-17,KR,윤상
c374b922-15b6-4767-aa83-89b90221be10,D,Official,2015-10-21,KR,김동완
c407eb12-0ad0-4e21-9d7b-e53f537c7150,W,Official,2015-11-27,,김동완
c87267cf-5678-40f4-af96-2d13710c8932,너 사용법,Official,2014-04-11,KR,에디킴
cac42dd6-5fd7-44e9-b3d7-c26952c36d4c,인생노트 (LIFE NOTE),Official,2014-11-07,KR,홍진영
cbaacb67-7978-4d07-8777-a42ac5253e3a,Modern Times: Epilogue,Official,2013-12-20,KR,IU
cc689cc3-d8d1-4925-b6b2-a66840e718ac,아무말도 하지마요,Official,2014-01-24,KR,Sunny Hill
cdd19a8e-1100-4774-ab15-0aaf718e9549,BLACK LABEL,Official,2015-03-04,KR,FIESTAR
d46ce6d8-e442-4682-9fc2-cc3d6fa16dd4,Modern Times – Epilogue,Official,2013-12-20,XW,IU
d617b9b8-8194-49ec-8700-1a4eeb3867cc,Real Man,Official,2018-01-26,XW,TheEastLight.
d6fb6154-8783-43ed-adfa-a33453ef5120,고민,Official,2017-10-11,KR,개리
dae4d1e1-eb74-406c-be51-c95c2db8774e,Listen,Official,2015-03-26,KR,신지수
defd2992-2b0f-41c6-8006-695544f3dd29,오케바리 (Ok About It),Official,2013-08-19,KR,더블에이
df8cc7d6-7ea9-4616-a52d-3265e312c9b5,20's Party 1,Official,2015-04-13,KR,신지수
f4a6fff1-1347-4fc1-ada0-e31c1d3eb59a,Loyalty,Official,2016-12-14,,GroovyRoom
fcb05768-6d60-4156-91de-367b427e9c8e,Beyond the HISTORY,Official,2015-05-18,KR,HISTORY
fe7dbfec-c8f3-4613-a847-18615f6a7641,The Legend of the Blue Sea OST Score - Part 2,Promotion,2016-11-16,KR,Various Artists
fec3f687-2811-4e26-93e3-a27b58b7046f,"사임당, 빛의 일기 OST Part.1",Official,2017-02-02,KR,YEL
ffc85b21-c387-426f-a1f3-cdb6a073e5ec,11일이 지나고,Official,2014-01-14,KR,지아
